user_id;item_id;rating
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN0440223571;0.25252897
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN0440225701;-0.16629997
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN0440234743;-0.13707136
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN0440234964;-0.35459715
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN0440400503;0.37460637
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN0446525537;-0.122119434
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN0446607258;-0.5554985
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN0446612545;0.2250628
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN0451166892;0.4751269
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN0451203925;-0.042661153
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN0451452755;-0.15084948
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN0452264464;0.16537903
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN0505524996;-0.022935579
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN0515069434;-0.33662343
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN0553280333;0.085048884
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN0553347594;0.14170225
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN0590437151;0.15289833
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN0609804618;0.20222643
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN0671019155;-0.0035585223
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN0671495534;0.31225595
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN0671526065;-0.24535038
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN0671621009;-0.2715279
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN0671870432;-0.6547634
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN0679425608;0.017964724
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN0679752927;0.2682246
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN0684823802;0.06786063
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN0743439740;0.039406754
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN0756401860;-0.15494105
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN0786868716;-0.47965527
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN0800793013;-0.32977602
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN805423001;0.2197015
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN0806315326;-0.08783017
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN0812523873;0.00045794397
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN0812561309;0.048217777
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN0812575954;-0.193753
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN0812970802;-0.40726683
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN0842342702;-0.22693941
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN0849951577;0.16820842
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN0887841740;-0.27557147
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN0907516084;0.040198136
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN0961769947;0.26549166
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN0971880107;0.25786924
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN1552041778;-0.23400837
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN1558746218;0.71798
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN1567230148;-0.22282378
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN1588720306;0.42682442
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN1881320189;0.18318579
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN006250746X;0.46369627
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN0375705856 ;0.096572354
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN038076654X;0.13049518
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN042518630X;0.3378384
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN051762639X;-0.114927255
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN067976397X;0.10661111
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN074322678X;-0.46823263
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBN080652121X;0.09556007
0R2mm8YKwfdaB5Z7fNrosWYmZ952;ISBNI2342341123;-0.13547085
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0002005018;0.020964257
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0060543957;0.080429375
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0060914068;-0.60609484
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0060973129;-0.07323296
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0061000280;0.47953165
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0061076031;0.605495
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0140430423;0.5564902
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0140621296;-1.0693405
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0156047624;-0.011091349
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0245542957;0.2514839
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0312978383;0.21611673
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0316769487;0.045209717
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0345372700;0.4493316
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0345402871;-0.89893776
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0345413903;-0.29377472
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0345433173;0.88752747
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0345450248;-0.95640314
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0374157065;-0.027030388
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0375400117;-0.39776674
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0380619458;0.33746967
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0380715899;-0.13955353
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0380717018;-0.3042134
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0380718332;-0.19961499
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0380754509;0.29567406
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0385235941;0.391539
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0385316895;0.7452829
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0385336772;-0.7372003
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0385497466;0.11779463
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0385508042;-0.19644138
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0385509456;1.2184066
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0385511612;-0.5624607
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0385730586;-0.25866583
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0394562720;-0.38028523
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0394563158;1.274241
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0399135782;-0.4011976
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0399144587;-0.088571064
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0399151788;0.06003336
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0399234616;0.84258467
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0425098559;-0.15485194
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0425099148;-0.02604453
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0425164403;-0.034529995
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0425182908;0.45451
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0439095026;0.35280246
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0440222303;-0.22981739
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0440223571;-0.8014818
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0440225701;0.30944446
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0440234743;-0.36093426
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0440234964;-0.06840236
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0440400503;-1.2773489
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0446525537;0.13366131
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0446607258;0.36896133
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0446612545;-0.13836834
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0451166892;-0.4003334
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0451203925;-0.055584323
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0451452755;-0.4166628
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0452264464;-0.3224264
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0505524996;-0.76581407
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0515069434;0.49299195
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0553280333;0.2503798
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0553347594;0.5274868
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0590437151;0.015994512
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0609804618;-0.81427294
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0671019155;-0.021599222
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0671495534;0.056363847
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0671526065;0.07551571
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0671621009;-0.26218972
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0671870432;0.3287048
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0679425608;0.36331508
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0679752927;-0.71138775
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0684823802;0.13197985
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0743439740;-0.3573676
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0756401860;-0.48809868
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0786868716;0.36355317
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0800793013;0.6724376
1cf9givLknUVSsB6E8Y46migsnD3;ISBN805423001;-0.21432512
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0806315326;0.1847311
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0812523873;-0.104889214
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0812561309;0.33269033
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0812575954;0.96331406
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0812970802;0.22731498
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0842342702;0.11170469
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0849951577;-0.49385303
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0887841740;0.013590622
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0907516084;0.4282724
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0961769947;-0.4647886
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0971880107;-1.017235
1cf9givLknUVSsB6E8Y46migsnD3;ISBN1552041778;0.46914524
1cf9givLknUVSsB6E8Y46migsnD3;ISBN1558746218;-0.2862632
1cf9givLknUVSsB6E8Y46migsnD3;ISBN1567230148;-0.41491362
1cf9givLknUVSsB6E8Y46migsnD3;ISBN1588720306;0.36366147
1cf9givLknUVSsB6E8Y46migsnD3;ISBN1881320189;0.058768656
1cf9givLknUVSsB6E8Y46migsnD3;ISBN006250746X;-0.1671382
1cf9givLknUVSsB6E8Y46migsnD3;ISBN0375705856 ;-0.25184363
1cf9givLknUVSsB6E8Y46migsnD3;ISBN038076654X;-0.091649815
1cf9givLknUVSsB6E8Y46migsnD3;ISBN042518630X;0.07598222
1cf9givLknUVSsB6E8Y46migsnD3;ISBN051762639X;0.5668485
1cf9givLknUVSsB6E8Y46migsnD3;ISBN067976397X;-0.6613852
1cf9givLknUVSsB6E8Y46migsnD3;ISBN074322678X;0.6650117
1cf9givLknUVSsB6E8Y46migsnD3;ISBN080652121X;-0.091715746
1cf9givLknUVSsB6E8Y46migsnD3;ISBNI2342341123;0.37162548
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0002005018;-0.2116182
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0060543957;0.12674874
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0060914068;-0.20270336
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0060973129;0.32041812
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0061000280;0.1347675
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0061076031;0.17752583
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0140430423;0.056807116
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0140621296;0.06415553
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0156047624;-0.8252317
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0245542957;-0.43437955
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0312978383;0.030077338
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0316769487;-0.25803134
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0345372700;0.069232255
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0345402871;0.6556228
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0345413903;-0.024226012
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0345433173;-0.30344588
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0345450248;0.18371686
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0374157065;-0.17399506
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0375400117;0.01950859
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0380619458;-0.13099541
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0380715899;0.029025823
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0380717018;-0.49845257
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0380718332;-0.44173592
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0380754509;-0.19418278
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0385235941;0.5680972
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0385316895;0.084271245
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0385336772;-0.07791905
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0385497466;0.38564977
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0385508042;0.68204325
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0385509456;0.326178
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0385511612;0.538342
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0385730586;-0.18544327
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0394562720;0.077845685
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0394563158;-0.22595564
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0399135782;0.26101315
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0399144587;-0.7201096
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0399151788;-0.17416607
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0399234616;-0.18573312
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0425098559;-0.1853405
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0425099148;0.10982652
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0425164403;0.10790193
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0425182908;0.35554945
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0439095026;0.28822747
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0440222303;-0.08169468
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0440223571;-0.17646332
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0440225701;0.3892638
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0440234743;-0.17141809
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0440234964;0.11991704
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0440400503;-0.028511211
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0446525537;-0.01114348
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0446607258;0.086905025
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0446612545;-0.08115893
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0451166892;0.48157707
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0451203925;0.12903762
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0451452755;0.002842662
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0452264464;0.3081945
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0505524996;0.21455608
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0515069434;0.39074677
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0553280333;-0.26143122
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0553347594;0.1547527
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0590437151;-0.8631673
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0609804618;-0.17171173
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0671019155;-0.20068574
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0671495534;-0.12980452
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0671526065;-0.20458026
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0671621009;-0.03802858
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0671870432;-0.2886998
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0679425608;0.29115194
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0679752927;-0.38701555
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0684823802;0.19377987
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0743439740;0.35088164
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0756401860;-0.30269176
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0786868716;-0.2391218
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0800793013;-0.30713445
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN805423001;-0.40770915
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0806315326;-0.02225403
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0812523873;0.26549333
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0812561309;-0.0689519
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0812575954;0.34691453
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0812970802;-0.038485102
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0842342702;-0.13311975
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0849951577;-0.21815215
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0887841740;-0.2808138
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0907516084;0.5720402
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0961769947;0.008671608
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0971880107;-0.36618465
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN1552041778;-0.43790516
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN1558746218;0.044997107
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN1567230148;-0.2888112
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN1588720306;0.739604
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN1881320189;0.0062628128
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN006250746X;0.34254268
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN0375705856 ;-0.4093943
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN038076654X;0.011366134
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN042518630X;0.6848048
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN051762639X;0.2463385
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN067976397X;-0.028232425
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN074322678X;-0.4421291
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBN080652121X;0.09838697
2LyeLGYr0LTQQcaVVYAwp0ZKovA3;ISBNI2342341123;-0.46319607
3SF74yONInSP6VfL4rdLqwwU8e93;ISBN0002005018;0.24905916
3SF74yONInSP6VfL4rdLqwwU8e93;ISBN0060543957;0.088025816
3SF74yONInSP6VfL4rdLqwwU8e93;ISBN0060914068;0.46692264
3SF74yONInSP6VfL4rdLqwwU8e93;ISBN0060973129;0.48120353
3SF74yONInSP6VfL4rdLqwwU8e93;ISBN0061000280;-0.6614473
3SF74yONInSP6VfL4rdLqwwU8e93;ISBN0061076031;-0.5858765
3SF74yONInSP6VfL4rdLqwwU8e93;ISBN0140430423;-0.67182374
3SF74yONInSP6VfL4rdLqwwU8e93;ISBN0140621296;1.223644
3SF74yONInSP6VfL4rdLqwwU8e93;ISBN0156047624;0.2630273
3SF74yONInSP6VfL4rdLqwwU8e93;ISBN0245542957;0.36074287
3SF74yONInSP6VfL4rdLqwwU8e93;ISBN0312978383;-1.0609603
3SF74yONInSP6VfL4rdLqwwU8e93;ISBN0316769487;-0.35459903
3SF74yONInSP6VfL4rdLqwwU8e93;ISBN0345372700;-0.8482579
3SF74yONInSP6VfL4rdLqwwU8e93;ISBN0345402871;1.6357456
3SF74yONInSP6VfL4rdLqwwU8e93;ISBN0345413903;-0.005091581
3SF74yONInSP6VfL4rdLqwwU8e93;ISBN0345433173;-1.294817
3SF74yONInSP6VfL4rdLqwwU8e93;ISBN0345450248;1.160584
3SF74yONInSP6VfL4rdLqwwU8e93;ISBN0374157065;-0.16100395
3SF74yONInSP6VfL4rdLqwwU8e93;ISBN0375400117;0.22045839
3SF74yONInSP6VfL4rdLqwwU8e93;ISBN0380619458;0.043309644
3SF74yONInSP6VfL4rdLqwwU8e93;ISBN0380715899;-0.15519352
3SF74yONInSP6VfL4rdLqwwU8e93;ISBN0380717018;0.70370364
3SF74yONInSP6VfL4rdLqwwU8e93;ISBN0380718332;0.2174399
3SF74yONInSP6VfL4rdLqwwU8e93;ISBN0380754509;-0.6535079
3SF74yONInSP6VfL4rdLqwwU8e93;ISBN0385235941;-0.084077924
3SF74yONInSP6VfL4rdLqwwU8e93;ISBN0385316895;-0.7208547
3SF74yONInSP6VfL4rdLqwwU8e93;ISBN0385336772;1.6393503
3SF74yONInSP6VfL4rdLqwwU8e93;ISBN0385497466;-0.03140247
3SF74yONInSP6VfL4rdLqwwU8e93;ISBN0385508042;-0.5510743
3SF74yONInSP6VfL4rdLqwwU8e93;ISBN0385509456;-1.0363799
